,width,longitude,type,average_people_value
1969,55.76487955,37.630641100000005,road,250.0
1970,55.76473985,37.631637850000004,road,250.0
1971,55.740641100000005,37.6166537,road,250.0
1972,55.74022095,37.616306949999995,road,250.0
1973,55.7549837,37.6108404,road,250.0
1974,55.75555195,37.613302450000006,road,250.0
1975,55.7472712,37.64046465,road,250.0
1976,55.7471403,37.641044550000004,road,250.0
1977,55.7424038,37.615639900000005,road,250.0
1978,55.7426162,37.61618895,road,250.0
1979,55.7428921,37.61545555,road,250.0
1980,55.7430948,37.617236500000004,road,250.0
1981,55.7426162,37.61618895,road,250.0
1982,55.7425483,37.616873999999996,road,250.0
1983,55.745852400000004,37.62800545,road,250.0
1984,55.746242,37.6262496,road,250.0
1985,55.76856315,37.619323699999995,road,250.0
1986,55.7678095,37.621104450000004,road,250.0
1987,55.76726505,37.62112225,road,250.0
1988,55.7676765,37.619065649999996,road,250.0
1989,55.76726905,37.621804100000006,road,250.0
1990,55.76776715,37.622373100000004,road,250.0
1991,55.7687993,37.62256135,road,250.0
1992,55.76917125,37.622864500000006,road,250.0
1993,55.769788250000005,37.6223436,road,250.0
1994,55.770386,37.62382035,road,250.0
1995,55.770386,37.62382035,road,250.0
1996,55.77061625,37.62892565,road,250.0
1997,55.77013375,37.625317800000005,road,250.0
1998,55.76958835,37.62519035,road,250.0
1999,55.7692431,37.6250019,road,250.0
2000,55.76941455,37.62864245,road,250.0
2001,55.7688847,37.6246634,road,250.0
2002,55.76862065,37.6281894,road,250.0
2003,55.768341899999996,37.62428335,road,250.0
2004,55.767028550000006,37.623457200000004,road,250.0
2005,55.76685585,37.6212709,road,250.0
2006,55.766973050000004,37.62157035,road,250.0
2007,55.7688652,37.6238753,road,250.0
2008,55.769303300000004,37.623452400000005,road,250.0
2009,55.76578725,37.62368305,road,250.0
2010,55.76647775,37.62528415,road,250.0
2011,55.76807025,37.6317969,road,250.0
2012,55.76822035,37.63375685,road,250.0
2013,55.76872725,37.6319538,road,250.0
2014,55.76166395,37.627735099999995,road,250.0
2015,55.76260105,37.62836795,road,250.0
2016,55.7618917,37.62744825,road,250.0
2017,55.76470645,37.6299674,road,250.0
2018,55.76487955,37.630641100000005,road,250.0
2019,55.76567995,37.6307672,road,250.0
2020,55.77061625,37.62892565,road,250.0
2021,55.77100215,37.6324535,road,250.0
2022,55.7698274,37.6287581,road,250.0
2023,55.76994985,37.6322967,road,250.0
2024,55.76913495,37.634098449999996,road,250.0
2025,55.7696536,37.6322102,road,250.0
2026,55.7692137,37.6320832,road,250.0
2027,55.76904225,37.62844265,road,250.0
2028,55.73421825,37.638315250000005,road,250.0
2029,55.73190185,37.6387404,road,250.0
2030,55.7546964,37.63846935,road,250.0
2031,55.7540523,37.63630190000001,road,250.0
2032,55.76843015,37.6172849,road,250.0
2033,55.7681523,37.61518065,road,250.0
2034,55.768163900000005,37.61347125,road,250.0
2035,55.768318199999996,37.6128039,road,250.0
2036,55.7684676,37.613208549999996,road,250.0
2037,55.76435015,37.616878549999996,road,250.0
2038,55.7653465,37.61612555,road,250.0
2039,55.7661743,37.6159107,road,250.0
2040,55.7672721,37.61970115,road,250.0
2041,55.76776555,37.6158414,road,250.0
2042,55.768163900000005,37.61347125,road,250.0
2043,55.76725495,37.6143426,road,250.0
2044,55.77038815,37.6115387,road,250.0
2045,55.769663800000004,37.61219475,road,250.0
2046,55.77048005,37.6139686,road,250.0
2047,55.7712792,37.6143414,road,250.0
2048,55.770890050000006,37.6118654,road,250.0
2049,55.77038815,37.6115387,road,250.0
2050,55.770890050000006,37.6118654,road,250.0
2051,55.77008895,37.616234649999996,road,250.0
2052,55.76915485,37.61689345,road,250.0
2053,55.76943265,37.616118900000004,road,250.0
2054,55.771045150000006,37.616278199999996,road,250.0
2055,55.76915485,37.61689345,road,250.0
2056,55.76856315,37.619323699999995,road,250.0
2057,55.76843015,37.6172849,road,250.0
2058,55.76940525,37.613869699999995,road,250.0
2059,55.769124649999995,37.615647249999995,road,250.0
2060,55.7692425,37.6132146,road,250.0
2061,55.769663800000004,37.61219475,road,250.0
2062,55.7688633,37.612880149999995,road,250.0
2063,55.7692425,37.6132146,road,250.0
2064,55.7488538,37.6244067,road,250.0
2065,55.77027435,37.643820399999996,road,250.0
2066,55.7649709,37.620089449999995,road,250.0
2067,55.76483925,37.619730950000005,road,250.0
2068,55.76474435,37.62047825,road,250.0
2069,55.765280849999996,37.62031595,road,250.0
2070,55.76600955,37.62099705,road,250.0
2071,55.76478445,37.618057750000006,road,250.0
2072,55.765192850000005,37.620032249999994,road,250.0
2073,55.765061200000005,37.619673750000004,road,250.0
2074,55.75919425,37.62234305,road,250.0
2075,55.7599734,37.6207187,road,250.0
2076,55.76083535,37.62206505,road,250.0
2077,55.7600562,37.6236894,road,250.0
2078,55.7594659,37.62428155,road,250.0
2079,55.76521055,37.6220177,road,250.0
2080,55.764899,37.624744500000006,road,250.0
2081,55.764711649999995,37.6235736,road,250.0
2082,55.7641006,37.62354125,road,250.0
2083,55.76407325,37.618539299999995,road,250.0
2084,55.7634394,37.617392499999994,road,250.0
2085,55.7644672,37.61998035,road,250.0
2086,55.75887455,37.62020615,road,250.0
2087,55.75830725,37.6203452,road,250.0
2088,55.7616994,37.62698455,road,250.0
2089,55.762357050000006,37.620260349999995,road,250.0
2090,55.7636198,37.62352225,road,250.0
2091,55.7637725,37.6222676,road,250.0
2092,55.763947,37.6199801,road,250.0
2093,55.76556335,37.6267622,road,250.0
2094,55.7645925,37.6282285,road,250.0
2095,55.7606038,37.63017995,road,250.0
2096,55.7629322,37.630293449999996,road,250.0
2097,55.76143345,37.6286831,road,250.0
2098,55.761923100000004,37.62793905,road,250.0
2099,55.76143345,37.6286831,road,250.0
2100,55.7705534,37.63663165,road,250.0
2101,55.7698012,37.63825475,road,250.0
2102,55.770020099999996,37.63648575,road,250.0
2103,55.7699727,37.6411772,road,250.0
2104,55.7698012,37.63825475,road,250.0
2105,55.768048,37.638827250000006,road,250.0
2106,55.76904155,37.640529650000005,road,250.0
2107,55.77069725,37.63245255,road,250.0
2108,55.770453950000004,37.634498,road,250.0
2109,55.76862905,37.63392675,road,250.0
2110,55.768122149999996,37.6357298,road,250.0
2111,55.7676533,37.6354495,road,250.0
2112,55.770436849999996,37.6429299,road,250.0
2113,55.76990335,37.63437105,road,250.0
2114,55.76931235,37.636238399999996,road,250.0
2115,55.7703372,37.6323833,road,250.0
2116,55.76860125,37.63595685,road,250.0
2117,55.76894675,37.63200695,road,250.0
2118,55.767229799999996,37.6351602,road,250.0
2119,55.76774035,37.633547050000004,road,250.0
2120,55.767229799999996,37.6351602,road,250.0
2121,55.766814600000004,37.6348628,road,250.0
2122,55.746090249999995,37.6249126,road,250.0
2123,55.745888300000004,37.625657000000004,road,250.0
2124,55.74725035,37.62583805,road,250.0
2125,55.74787255,37.62602155,road,250.0
2126,55.7480176,37.6255,road,250.0
2127,55.74852465,37.6252074,road,250.0
2128,55.74857025,37.625961000000004,road,250.0
2129,55.7483398,37.62529065,road,250.0
2130,55.74438825,37.61436895,road,250.0
2131,55.74438835,37.61459755,road,250.0
2132,55.7522928,37.60931405,road,250.0
2133,55.752212,37.61074085,road,250.0
2134,55.752167150000005,37.5991291,road,250.0
2135,55.763535950000005,37.6426267,road,250.0
2136,55.76404615,37.6409185,road,250.0
2137,55.76435325,37.6415066,road,250.0
2138,55.7640799,37.6436717,road,250.0
2139,55.763535950000005,37.6426267,road,250.0
2140,55.7640799,37.6436717,road,250.0
2141,55.74352695,37.598254600000004,road,250.0
2142,55.74404765,37.5997316,road,250.0
2143,55.7490306,37.5997718,road,250.0
2144,55.74477575,37.5975131,road,250.0
2145,55.74483805,37.59823075,road,250.0
2146,55.744267,37.5982156,road,250.0
2147,55.75462125,37.6008477,road,250.0
2148,55.7548825,37.60062265,road,250.0
2149,55.7576141,37.5979537,road,250.0
2150,55.75499535,37.5999006,road,250.0
2151,55.7550395,37.60001355,road,250.0
2152,55.751130599999996,37.6004328,road,250.0
2153,55.75109865,37.60031575,road,250.0
2154,55.7696224,37.608754700000006,road,250.0
2155,55.768403000000006,37.60600935,road,250.0
2156,55.76971325,37.605554850000004,road,250.0
2157,55.7677358,37.61049495,road,250.0
2158,55.76602885,37.607101549999996,road,250.0
2159,55.7658749,37.60553215,road,250.0
2160,55.76707875,37.6064393,road,250.0
2161,55.755251200000004,37.62669055,road,250.0
2162,55.754539050000005,37.62468465,road,250.0
2163,55.7545742,37.6259817,road,250.0
2164,55.75516255,37.6251738,road,250.0
2165,55.753913749999995,37.6231575,road,250.0
2166,55.7528394,37.6233459,road,250.0
2167,55.765502299999994,37.6383504,road,250.0
2168,55.76710655,37.643933700000005,road,250.0
2169,55.7666944,37.64093405,road,250.0
2170,55.7557917,37.62829605,road,250.0
2171,55.755251200000004,37.62669055,road,250.0
2172,55.7554321,37.627950150000004,road,250.0
2173,55.75588449999999,37.62754115,road,250.0
2174,55.75613765,37.6235976,road,250.0
2175,55.75516255,37.6251738,road,250.0
2176,55.753913749999995,37.6231575,road,250.0
2177,55.754539050000005,37.62468465,road,250.0
2178,55.7550232,37.62213105,road,250.0
2179,55.7387583,37.6180208,road,250.0
2180,55.737381850000006,37.6182607,road,250.0
2181,55.7371955,37.6190116,road,250.0
2182,55.7349288,37.61830295,road,250.0
2183,55.733854699999995,37.61963305,road,250.0
2184,55.73258155,37.6198347,road,250.0
2185,55.732417600000005,37.6209164,road,250.0
2186,55.7446925,37.6247083,road,250.0
2187,55.7440398,37.6248617,road,250.0
2188,55.742520549999995,37.6234553,road,250.0
2189,55.74142155,37.624892349999996,road,250.0
2190,55.73455145,37.6249429,road,250.0
2191,55.7338339,37.62432175,road,250.0
2192,55.7328648,37.640565300000006,road,250.0
2193,55.7654985,37.63721165,road,250.0
2194,55.76527195,37.6371407,road,250.0
2195,55.757671450000004,37.6354227,road,250.0
2196,55.7571293,37.634445400000004,road,250.0
2197,55.75499765,37.6342329,road,250.0
2198,55.7531558,37.636093,road,250.0
2199,55.7563852,37.63379355,road,250.0
2200,55.75543985,37.63586255,road,250.0
2201,55.7565717,37.63223135,road,250.0
2202,55.74014245,37.64398605,road,250.0
2203,55.73440705,37.644057000000004,road,250.0
2204,55.7344869,37.643896350000006,road,250.0
2205,55.7304171,37.6299704,road,250.0
2206,55.730579399999996,37.63311425,road,250.0
2207,55.744120499999994,37.64357355,road,250.0
2208,55.7450105,37.6427697,road,250.0
2209,55.74420365,37.6439182,road,250.0
2210,55.75590075,37.6079694,road,250.0
2211,55.75554745,37.6090373,road,250.0
2212,55.75770905,37.60933805,road,250.0
2213,55.75645725,37.60582855,road,250.0
2214,55.75616155,37.60717635,road,250.0
2215,55.75792785,37.60600685,road,250.0
2216,55.756779,37.604061200000004,road,250.0
2217,55.75645725,37.60582855,road,250.0
2218,55.75694165,37.60282665,road,250.0
2219,55.756779,37.604061200000004,road,250.0
2220,55.756524999999996,37.6022725,road,250.0
2221,55.757042049999995,37.60201625,road,250.0
2222,55.75721145,37.6009009,road,250.0
2223,55.742645749999994,37.60698605,road,250.0
2224,55.742803949999995,37.606392799999995,road,250.0
2225,55.74247475,37.6069746,road,250.0
2226,55.74352695,37.598254600000004,road,250.0
2227,55.743279799999996,37.5975902,road,250.0
2228,55.7440051,37.596908150000004,road,250.0
2229,55.744743400000004,37.596829549999995,road,250.0
2230,55.74299485,37.5969366,road,250.0
2231,55.742190550000004,37.597789899999995,road,250.0
2232,55.741373249999995,37.5988093,road,250.0
2233,55.7419457,37.59959165,road,250.0
2234,55.74142675,37.59948445,road,250.0
2235,55.74502895,37.5997176,road,250.0
2236,55.744988,37.6008658,road,250.0
2237,55.74716745,37.598785750000005,road,250.0
2238,55.74611525,37.5999331,road,250.0
2239,55.743279799999996,37.5975902,road,250.0
2240,55.74275,37.598738350000005,road,250.0
2241,55.74299485,37.5969366,road,250.0
2242,55.742273749999995,37.5999654,road,250.0
2243,55.7419457,37.59959165,road,250.0
2244,55.74309845,37.6026546,road,250.0
2245,55.74341245,37.601175850000004,road,250.0
2246,55.7440092,37.6018137,road,250.0
2247,55.74290284999999,37.6044703,road,250.0
2248,55.742343149999996,37.60355655,road,250.0
2249,55.74142675,37.59948445,road,250.0
2250,55.7409488,37.59963225,road,250.0
2251,55.7445647,37.608386100000004,road,250.0
2252,55.74668835,37.60936555,road,250.0
2253,55.74640015,37.6060605,road,250.0
2254,55.74615325,37.6062476,road,250.0
2255,55.74751125,37.609614449999995,road,250.0
2256,55.7471563,37.60823945,road,250.0
2257,55.751165549999996,37.60741555,road,250.0
2258,55.749434449999995,37.6076873,road,250.0
2259,55.74710735,37.6070099,road,250.0
2260,55.7472362,37.6073646,road,250.0
2261,55.74678935,37.606697350000005,road,250.0
2262,55.75265645,37.60774015,road,250.0
2263,55.751622499999996,37.6047604,road,250.0
2264,55.750077399999995,37.60540685,road,250.0
2265,55.751622499999996,37.6047604,road,250.0
2266,55.7528809,37.60373475,road,250.0
2267,55.75339505,37.605729350000004,road,250.0
2268,55.7527336,37.606423750000005,road,250.0
2269,55.7540385,37.608443550000004,road,250.0
2270,55.75554745,37.6090373,road,250.0
2271,55.7549837,37.6108404,road,250.0
2272,55.75616155,37.60717635,road,250.0
2273,55.75590075,37.6079694,road,250.0
2274,55.75584105,37.6071187,road,250.0
2275,55.74879985,37.60578115,road,250.0
2276,55.7471781,37.60540565,road,250.0
2277,55.7482489,37.60387395,road,250.0
2278,55.747879049999995,37.60488425,road,250.0
2279,55.7469059,37.6032824,road,250.0
2280,55.7487165,37.601702700000004,road,250.0
2281,55.74467625,37.60271075,road,250.0
2282,55.74546005,37.6043105,road,250.0
2283,55.74456885,37.601751449999995,road,250.0
2284,55.7445881,37.601497699999996,road,250.0
2285,55.76184795,37.609170500000005,road,250.0
2286,55.7622384,37.6088303,road,250.0
2287,55.7662549,37.615344300000004,road,250.0
2288,55.765680849999995,37.61313455,road,250.0
2289,55.765080999999995,37.610952600000005,road,250.0
2290,55.76691285,37.6090067,road,250.0
2291,55.767009,37.6082933,road,250.0
2292,55.7620754,37.616155199999994,road,250.0
2293,55.76085975,37.618872350000004,road,250.0
2294,55.762617,37.61337695,road,250.0
2295,55.7648041,37.6053006,road,250.0
2296,55.76509985,37.60490025,road,250.0
2297,55.757636500000004,37.59833935,road,250.0
2298,55.7575086,37.598344850000004,road,250.0
2299,55.75746625,37.59918795,road,250.0
2300,55.7594972,37.6006249,road,250.0
2301,55.757380600000005,37.59980325,road,250.0
2302,55.7587466,37.6021971,road,250.0
2303,55.75721145,37.6009009,road,250.0
2304,55.76030045,37.6047057,road,250.0
2305,55.75980415,37.6049315,road,250.0
2306,55.76156485,37.605768600000005,road,250.0
2307,55.7618897,37.6072204,road,250.0
2308,55.758168600000005,37.6044457,road,250.0
2309,55.75931745,37.606391349999996,road,250.0
2310,55.75980415,37.6049315,road,250.0
2311,55.76064425,37.60725225,road,250.0
2312,55.752988900000005,37.6015752,road,250.0
2313,55.7547901,37.60644345,road,250.0
2314,55.75397195,37.60456885,road,250.0
2315,55.75328565,37.60214445,road,250.0
2316,55.757380600000005,37.59980325,road,250.0
2317,55.755499400000005,37.600958750000004,road,250.0
2318,55.75746625,37.59918795,road,250.0
2319,55.75376945,37.6027019,road,250.0
2320,55.7549642,37.602918,road,250.0
2321,55.755782350000004,37.604792599999996,road,250.0
2322,55.7581925,37.5983018,road,250.0
2323,55.763706150000004,37.60302805,road,250.0
2324,55.763099249999996,37.60123795,road,250.0
2325,55.761888799999994,37.59949425,road,250.0
2326,55.75933285,37.59772005,road,250.0
2327,55.76563515,37.607591150000005,road,250.0
2328,55.765985,37.608583249999995,road,250.0
2329,55.7688718,37.59803465,road,250.0
2330,55.76595605,37.59645475,road,250.0
2331,55.7526753,37.642770600000006,road,250.0
2332,55.75177695,37.643454000000006,road,250.0
2333,55.7527192,37.64364845,road,250.0
2334,55.752949349999994,37.64087645,road,250.0
2335,55.7519656,37.64215235,road,250.0
2336,55.752060549999996,37.6404359,road,250.0
2337,55.75380035,37.641864850000005,road,250.0
2338,55.7549188,37.642703749999995,road,250.0
2339,55.755437650000005,37.64244135,road,250.0
2340,55.7553342,37.642793,road,250.0
2341,55.7549188,37.642703749999995,road,250.0
2342,55.7553342,37.642793,road,250.0
2343,55.75399485,37.64062075,road,250.0
2344,55.753107650000004,37.63977295,road,250.0
2345,55.755187,37.641385650000004,road,250.0
2346,55.75509955,37.640307899999996,road,250.0
2347,55.758714999999995,37.6380082,road,250.0
2348,55.75958135,37.6368674,road,250.0
2349,55.759498300000004,37.6378505,road,250.0
2350,55.75988805,37.63855905,road,250.0
2351,55.7604993,37.63997955,road,250.0
2352,55.76159305,37.639897,road,250.0
2353,55.7586436,37.6408221,road,250.0
2354,55.7591089,37.63910475,road,250.0
2355,55.74878875,37.64351235,road,250.0
2356,55.74751445,37.64000405,road,250.0
2357,55.748575450000004,37.636216700000006,road,250.0
2358,55.747788299999996,37.640411400000005,road,250.0
2359,55.735946549999994,37.6296562,road,250.0
2360,55.73697935,37.6280365,road,250.0
2361,55.73389545,37.62768185,road,250.0
2362,55.73356685,37.62825195,road,250.0
2363,55.73298735,37.6273886,road,250.0
2364,55.73239705,37.62825865,road,250.0
2365,55.732083349999996,37.626779150000004,road,250.0
2366,55.732402,37.62597705,road,250.0
2367,55.748267600000005,37.626547,road,250.0
2368,55.7470787,37.6302024,road,250.0
2369,55.74787255,37.62602155,road,250.0
2370,55.7469063,37.634522399999994,road,250.0
2371,55.74592425,37.63491285,road,250.0
2372,55.7470787,37.6302024,road,250.0
2373,55.748267600000005,37.626547,road,250.0
2374,55.7480952,37.630866999999995,road,250.0
2375,55.7469063,37.634522399999994,road,250.0
2376,55.7470658,37.636241549999994,road,250.0
2377,55.7422501,37.63877505,road,250.0
2378,55.743854049999996,37.637960750000005,road,250.0
2379,55.74003115,37.640666350000004,road,250.0
2380,55.74280465,37.64057975,road,250.0
2381,55.7372905,37.6409812,road,250.0
2382,55.74003115,37.640666350000004,road,250.0
2383,55.736242950000005,37.6424495,road,250.0
2384,55.74468115,37.6399046,road,250.0
2385,55.74573055,37.6372856,road,250.0
2386,55.745309199999994,37.6363471,road,250.0
2387,55.743854049999996,37.637960750000005,road,250.0
2388,55.74344465,37.6367508,road,250.0
2389,55.7422501,37.63877505,road,250.0
2390,55.73950945,37.6390899,road,250.0
2391,55.7372905,37.6409812,road,250.0
2392,55.73503945,37.6404201,road,250.0
2393,55.7363929,37.63817005,road,250.0
2394,55.7431625,37.64176625,road,250.0
2395,55.74163875,37.642814900000005,road,250.0
2396,55.74280465,37.64057975,road,250.0
2397,55.7357845,37.6357484,road,250.0
2398,55.736511899999996,37.6344881,road,250.0
2399,55.73540935,37.6353133,road,250.0
2400,55.7333172,37.636642699999996,road,250.0
2401,55.7312455,37.6368131,road,250.0
2402,55.736511899999996,37.6344881,road,250.0
2403,55.73756255,37.6343269,road,250.0
2404,55.7369839,37.632673749999995,road,250.0
2405,55.74007775,37.633025950000004,road,250.0
2406,55.739122050000006,37.633761,road,250.0
2407,55.74269435,37.63376145,road,250.0
2408,55.74261335,37.631180900000004,road,250.0
2409,55.741728699999996,37.6317068,road,250.0
2410,55.74322805,37.6310883,road,250.0
2411,55.74261335,37.631180900000004,road,250.0
2412,55.743520399999994,37.63260555,road,250.0
2413,55.741840499999995,37.630398400000004,road,250.0
2414,55.7421218,37.6370149,road,250.0
2415,55.7357845,37.6357484,road,250.0
2416,55.736008749999996,37.63665265,road,250.0
2417,55.736835150000005,37.6355872,road,250.0
2418,55.74007775,37.633025950000004,road,250.0
2419,55.73968805,37.6315149,road,250.0
2420,55.7406409,37.6325786,road,250.0
2421,55.7370176,37.6312431,road,250.0
2422,55.7369839,37.632673749999995,road,250.0
2423,55.73578415,37.632330499999995,road,250.0
2424,55.73496969999999,37.632422399999996,road,250.0
2425,55.7350867,37.63430795,road,250.0
2426,55.73578415,37.632330499999995,road,250.0
2427,55.733858,37.633881349999996,road,250.0
2428,55.73540935,37.6353133,road,250.0
2429,55.7350867,37.63430795,road,250.0
2430,55.7333172,37.636642699999996,road,250.0
2431,55.7342825,37.6302959,road,250.0
2432,55.73356685,37.62825195,road,250.0
2433,55.7332101,37.6290597,road,250.0
2434,55.734611099999995,37.6297258,road,250.0
2435,55.7342825,37.6302959,road,250.0
2436,55.7332101,37.6290597,road,250.0
2437,55.73257155,37.6292952,road,250.0
2438,55.732175049999995,37.6293649,road,250.0
2439,55.73239705,37.62825865,road,250.0
2440,55.73257155,37.6292952,road,250.0
2441,55.73160945,37.6278933,road,250.0
2442,55.7317602,37.6293802,road,250.0
2443,55.7325899,37.63361385,road,250.0
2444,55.732629200000005,37.630918699999995,road,250.0
2445,55.73161895,37.63307745,road,250.0
2446,55.7325899,37.63361385,road,250.0
2447,55.731883499999995,37.6352202,road,250.0
2448,55.733858,37.633881349999996,road,250.0
2449,55.732175049999995,37.6293649,road,250.0
2450,55.7322327,37.6309884,road,250.0
2451,55.7317602,37.6293802,road,250.0
2452,55.7379785,37.63464055,road,250.0
2453,55.736835150000005,37.6355872,road,250.0
2454,55.73756255,37.6343269,road,250.0
2455,55.739122050000006,37.633761,road,250.0
2456,55.7379785,37.63464055,road,250.0
2457,55.73783865,37.632709,road,250.0
2458,55.73783865,37.632709,road,250.0
2459,55.738282299999995,37.63052915,road,250.0
2460,55.7370176,37.6312431,road,250.0
2461,55.73900695,37.62921035,road,250.0
2462,55.74160605,37.62801855,road,250.0
2463,55.739176,37.6300701,road,250.0
2464,55.740003,37.6298606,road,250.0
2465,55.73900695,37.62921035,road,250.0
2466,55.738282299999995,37.63052915,road,250.0
2467,55.739176,37.6300701,road,250.0
2468,55.74095585,37.630924300000004,road,250.0
2469,55.740003,37.6298606,road,250.0
2470,55.741840499999995,37.630398400000004,road,250.0
2471,55.741728699999996,37.6317068,road,250.0
2472,55.7406409,37.6325786,road,250.0
2473,55.7430948,37.617236500000004,road,250.0
2474,55.74190035,37.61900675,road,250.0
2475,55.74399565,37.619189399999996,road,250.0
2476,55.740435500000004,37.62246225,road,250.0
2477,55.7322968,37.639778750000005,road,250.0
2478,55.7327297,37.64072255,road,250.0
2479,55.73395085,37.64254775,road,250.0
2480,55.73461575,37.6432594,road,250.0
2481,55.73434965,37.643034099999994,road,250.0
2482,55.734733750000004,37.643108549999994,road,250.0
2483,55.7353825,37.6411539,road,250.0
2484,55.733578949999995,37.641842,road,250.0
2485,55.74380045,37.604036199999996,road,250.0
2486,55.7433518,37.60485375,road,250.0
2487,55.74410455,37.603199000000004,road,250.0
2488,55.7437376,37.6038004,road,250.0
2489,55.74426625,37.60328765,road,250.0
2490,55.7639564,37.639638399999995,road,250.0
2491,55.7645362,37.639168850000004,road,250.0
2492,55.7650444,37.63874955,road,250.0
2493,55.7575086,37.598344850000004,road,250.0
2494,55.75650945,37.5987459,road,250.0
2495,55.75738965,37.597330799999995,road,250.0
2496,55.75730095,37.596296499999994,road,250.0
2497,55.75738965,37.597330799999995,road,250.0
2498,55.75450215,37.60038155,road,250.0
2499,55.7538525,37.6003571,road,250.0
2500,55.75300795,37.59975545,road,250.0
2501,55.75312835,37.60031395,road,250.0
2502,55.753036800000004,37.6005429,road,250.0
2503,55.75300675,37.60065795,road,250.0
2504,55.753113150000004,37.601110199999994,road,250.0
2505,55.75492165,37.60075205,road,250.0
2506,55.75394145,37.60103195,road,250.0
2507,55.75635695,37.59962875,road,250.0
2508,55.73384945,37.62554995,road,250.0
2509,55.732402,37.62597705,road,250.0
2510,55.733131900000004,37.6249288,road,250.0
2511,55.73559215,37.625588050000005,road,250.0
2512,55.73384945,37.62554995,road,250.0
2513,55.73455145,37.6249429,road,250.0
2514,55.734706450000004,37.6266605,road,250.0
2515,55.738742349999995,37.625806850000004,road,250.0
2516,55.73559215,37.625588050000005,road,250.0
2517,55.73658475,37.62497395,road,250.0
2518,55.738742349999995,37.625806850000004,road,250.0
2519,55.7398802,37.62463235,road,250.0
2520,55.74030375,37.6194251,road,250.0
2521,55.7412435,37.61790015,road,250.0
2522,55.73761945,37.6194445,road,250.0
2523,55.735654249999996,37.61945085,road,250.0
2524,55.7489889,37.59730515,road,250.0
2525,55.747307,37.597981399999995,road,250.0
2526,55.74483805,37.59823075,road,250.0
2527,55.74502895,37.5997176,road,250.0
2528,55.746081149999995,37.598570249999995,road,250.0
2529,55.74738055,37.597549099999995,road,250.0
2530,55.7490741,37.59826165,road,250.0
2531,55.7490741,37.59826165,road,250.0
2532,55.750893950000005,37.599498,road,250.0
2533,55.751678049999995,37.5970547,road,250.0
2534,55.75068245,37.5980177,road,250.0
2535,55.74477575,37.5975131,road,250.0
2536,55.744743400000004,37.596829549999995,road,250.0
2537,55.746092399999995,37.597420299999996,road,250.0
2538,55.754777250000004,37.59880029999999,road,250.0
2539,55.75377865,37.59921505,road,250.0
2540,55.755443150000005,37.59743775,road,250.0
2541,55.7558604,37.597864200000004,road,250.0
2542,55.754777250000004,37.59880029999999,road,250.0
2543,55.7533015,37.5977764,road,250.0
2544,55.7567232,37.5968564,road,250.0
2545,55.7558604,37.597864200000004,road,250.0
2546,55.757168050000004,37.5965774,road,250.0
2547,55.7567232,37.5968564,road,250.0
2548,55.75619295,37.59704095,road,250.0
2549,55.7557757,37.5966145,road,250.0
2550,55.7530588,37.6443848,road,250.0
2551,55.7527192,37.64364845,road,250.0
2552,55.7530588,37.6443848,road,250.0
2553,55.7530149,37.64350695,road,250.0
2554,55.7431385,37.6249569,road,250.0
2555,55.7442274,37.6254639,road,250.0
2556,55.7363083,37.614130700000004,road,250.0
2557,55.735796300000004,37.6155304,road,250.0
2558,55.73819005,37.61512195,road,250.0
2559,55.737715949999995,37.61430955,road,250.0
2560,55.736494449999995,37.6140099,road,250.0
2561,55.73882195,37.6130591,road,250.0
2562,55.7368489,37.6156087,road,250.0
2563,55.737541,37.6149445,road,250.0
2564,55.737053700000004,37.6171047,road,250.0
2565,55.7368489,37.6156087,road,250.0
2566,55.7376864,37.6161593,road,250.0
2567,55.737381850000006,37.6182607,road,250.0
2568,55.7371572,37.61753105,road,250.0
2569,55.7381814,37.6168466,road,250.0
2570,55.73877,37.61575605,road,250.0
2571,55.7381814,37.6168466,road,250.0
2572,55.739544949999996,37.6162689,road,250.0
2573,55.73761945,37.6194445,road,250.0
2574,55.7395226,37.6191037,road,250.0
2575,55.73907765,37.6220179,road,250.0
2576,55.73907765,37.6220179,road,250.0
2577,55.7379471,37.624412750000005,road,250.0
2578,55.73350755,37.614043800000005,road,250.0
2579,55.7344325,37.61310695,road,250.0
2580,55.735067,37.615248750000006,road,250.0
2581,55.73555545,37.6136491,road,250.0
2582,55.735772749999995,37.612036950000004,road,250.0
2583,55.734183200000004,37.6128051,road,250.0
2584,55.73310565,37.6109497,road,250.0
2585,55.73171755,37.612166849999994,road,250.0
2586,55.7371572,37.61753105,road,250.0
2587,55.737053700000004,37.6171047,road,250.0
2588,55.73682565,37.61735365,road,250.0
2589,55.73530785,37.61713005,road,250.0
2590,55.73610885,37.61725735,road,250.0
2591,55.735796300000004,37.6155304,road,250.0
2592,55.73408765,37.61662145,road,250.0
2593,55.733013549999995,37.61795155,road,250.0
2594,55.734747600000006,37.62433575,road,250.0
2595,55.73500305,37.623690499999995,road,250.0
2596,55.73495225,37.6204941,road,250.0
2597,55.7337725,37.6216287,road,250.0
2598,55.7349957,37.62225005,road,250.0
2599,55.735772749999995,37.612036950000004,road,250.0
2600,55.73619925,37.610617250000004,road,250.0
2601,55.734695200000004,37.61018155,road,250.0
2602,55.73310565,37.6109497,road,250.0
2603,55.7328063,37.609385599999996,road,250.0
2604,55.73164915,37.606778750000004,road,250.0
2605,55.731780799999996,37.60878875,road,250.0
2606,55.7303629,37.61181985,road,250.0
