,width,longitude,type
752,55.757011750000004,37.63814685,apartments
753,55.756664,37.628293,office
754,55.763174649999996,37.613721850000005,apartments
755,55.7617757,37.61604295,apartments
756,55.76230835,37.61706985,commercial
757,55.766701,37.60046835,apartments
758,55.76613025,37.5978864,commercial
759,55.7659801,37.59668135,apartments
760,55.767413000000005,37.59830345,commercial
761,55.76889765,37.60044705,office
762,55.76876375,37.6063281,commercial
763,55.7679328,37.6021944,commercial
764,55.76745375,37.6033489,commercial
765,55.76791335,37.604314900000006,commercial
766,55.7677104,37.602294349999994,commercial
767,55.76738175,37.602587150000005,commercial
768,55.7670833,37.60180325,commercial
769,55.767570500000005,37.60261595,commercial
770,55.769268100000005,37.60673205,commercial
771,55.76891595,37.6067233,commercial
772,55.766288700000004,37.61078945,commercial
773,55.76918205,37.60876565,commercial
774,55.76802205,37.60904549999999,commercial
775,55.76787899999999,37.6090782,commercial
776,55.76753185,37.60804725,commercial
777,55.76934145,37.6075628,commercial
778,55.76902495,37.6082399,commercial
779,55.7675091,37.61276945,office
780,55.76743105,37.6130609,office
781,55.7676649,37.613353950000004,office
782,55.765958999999995,37.614163149999996,apartments
783,55.766259000000005,37.61401595,apartments
784,55.7681354,37.614407650000004,apartments
785,55.76851275,37.613589250000004,commercial
786,55.7684965,37.614017399999994,commercial
787,55.7686189,37.614777950000004,apartments
788,55.768276900000004,37.61596555,apartments
789,55.76835025,37.61513345,commercial
790,55.7683168,37.615495499999994,commercial
791,55.768369750000005,37.61476345,commercial
792,55.76702095,37.617651,apartments
793,55.766977499999996,37.618768700000004,commercial
794,55.768603,37.6178529,commercial
795,55.768713149999996,37.61830225,commercial
796,55.76837745,37.6186773,apartments
797,55.767923999999994,37.61901105,apartments
798,55.7681606,37.6199842,apartments
799,55.76900915,37.6187654,commercial
800,55.7688545,37.6204274,commercial
801,55.76854405,37.62043595,commercial
802,55.768526050000006,37.627967999999996,apartments
803,55.76800235,37.626486299999996,office
804,55.769148650000005,37.6257167,apartments
805,55.7672271,37.6251381,apartments
806,55.7676273,37.62662505,apartments
807,55.76748875,37.6267334,apartments
808,55.766965600000006,37.62573825,office
809,55.766918950000004,37.62618535,apartments
810,55.76756145,37.627870650000006,apartments
811,55.767521349999996,37.62730605,apartments
812,55.7687206,37.6272033,apartments
813,55.7690089,37.627703600000004,office
814,55.76896895,37.6272376,office
815,55.76922975,37.626580950000005,apartments
816,55.7689701,37.6263594,office
817,55.7692375,37.62745635,apartments
818,55.769225750000004,37.62684935,apartments
819,55.768702950000005,37.626717549999995,apartments
820,55.7684985,37.62603905,apartments
821,55.76692535,37.62964015,office
822,55.76687335,37.6292821,apartments
823,55.766776050000004,37.6286225,apartments
824,55.76905595,37.6296797,apartments
825,55.768644699999996,37.62999515,apartments
826,55.76866175,37.62852805,apartments
827,55.76877345,37.6290543,apartments
828,55.768597099999994,37.6290839,apartments
829,55.7683063,37.628658099999996,apartments
830,55.7683278,37.62909075,apartments
831,55.76926245,37.628437950000006,apartments
832,55.76927725,37.62873175,apartments
833,55.7690451,37.6292917,apartments
834,55.769285350000004,37.6300847,apartments
835,55.769093999999996,37.63009615,apartments
836,55.7688408,37.630051949999995,office
837,55.75018795,37.597442900000004,apartments
838,55.749511749999996,37.595995849999994,apartments
839,55.75047875,37.597953849999996,office
840,55.75044565,37.597579800000005,apartments
841,55.75046485,37.59959215,commercial
842,55.766738000000004,37.635286199999996,office
843,55.769353100000004,37.636504,apartments
844,55.7674397,37.63070765,apartments
845,55.76818625,37.63218565,office
846,55.7672359,37.63240935,apartments
847,55.7678372,37.6322095,office
848,55.767534350000005,37.6321175,office
849,55.767439350000004,37.63112495,apartments
850,55.76767175,37.632021800000004,office
851,55.7671131,37.6330357,apartments
852,55.7677689,37.632765449999994,office
853,55.76749485,37.63265065,office
854,55.768559350000004,37.63306125,commercial
855,55.76792395,37.634061349999996,apartments
856,55.7677341,37.6351127,office
857,55.76866245,37.634794549999995,apartments
858,55.76860875,37.6352312,apartments
859,55.76827185,37.63424895,apartments
860,55.768533399999995,37.635723299999995,apartments
861,55.76956025,37.63664515,apartments
862,55.76651065,37.6394027,commercial
863,55.76579705,37.639420799999996,office
864,55.765988,37.641076999999996,commercial
865,55.7655609,37.64097025,commercial
866,55.7658775,37.639979600000004,office
867,55.7661204,37.640164049999996,commercial
868,55.7669099,37.639126000000005,commercial
869,55.769532,37.64063575,commercial
870,55.76707465,37.63952505,apartments
871,55.766978,37.6401945,commercial
872,55.7666542,37.64406435,office
873,55.765805900000004,37.64219025,commercial
874,55.76630365,37.643617899999995,office
875,55.767957100000004,37.64421805,office
876,55.7673287,37.64277765,office
877,55.7668195,37.6439003,office
878,55.768180099999995,37.6421554,commercial
879,55.7684708,37.64227525,commercial
880,55.7683902,37.6428312,commercial
881,55.755560849999995,37.601617250000004,commercial
882,55.7550148,37.6022674,commercial
883,55.754987099999994,37.60191365,commercial
884,55.75479345,37.602028849999996,commercial
885,55.755869450000006,37.6013637,commercial
886,55.756042699999995,37.6010118,commercial
887,55.756120949999996,37.602358100000004,office
888,55.76369215,37.64233755,office
889,55.76380115,37.64188575,commercial
890,55.7639715,37.641551750000005,commercial
891,55.76556135,37.639168299999994,commercial
892,55.76513705,37.63890155,office
893,55.7653564,37.640675,apartments
894,55.765209,37.64017915,apartments
895,55.7653981,37.6396077,apartments
896,55.76282455,37.633454400000005,commercial
897,55.7626023,37.63317645,commercial
898,55.7627412,37.63317295,commercial
899,55.7650669,37.630751700000005,office
900,55.7649046,37.63181085,commercial
901,55.7649551,37.6311656,office
902,55.76437665,37.63287105,office
903,55.76260055,37.6342018,apartments
904,55.76291095,37.634212899999994,commercial
905,55.76289319999999,37.628052249999996,office
906,55.763124149999996,37.625708700000004,office
907,55.76316355,37.62641725,apartments
908,55.763143549999995,37.626853350000005,apartments
909,55.76531435,37.6270626,apartments
910,55.7656915,37.626983800000005,apartments
911,55.765363449999995,37.6272106,office
912,55.76531625,37.619685849999996,commercial
913,55.76469485,37.621942250000004,apartments
914,55.765417049999996,37.6215718,apartments
915,55.76351535,37.62322975,university
916,55.7653642,37.6169693,apartments
917,55.76510475,37.61726735,commercial
918,55.76382565,37.614524450000005,apartments
919,55.76510545,37.6159958,apartments
920,55.7651738,37.61148475,apartments
921,55.7634122,37.60846385,apartments
922,55.7647864,37.60765785,office
923,55.7655424,37.6102051,apartments
924,55.758466150000004,37.64074535,apartments
925,55.7628498,37.60658015,apartments
926,55.762589750000004,37.604976300000004,commercial
927,55.76496075,37.6022104,apartments
928,55.76556645,37.60223725,commercial
929,55.76399445,37.5958817,apartments
930,55.76261615,37.5958012,apartments
931,55.763605150000004,37.59653065,apartments
932,55.7632463,37.5970414,apartments
933,55.7636291,37.59704805,apartments
934,55.7629032,37.5963651,apartments
935,55.765147600000006,37.597408200000004,commercial
936,55.76496695,37.5976294,apartments
937,55.76417735,37.596495250000004,apartments
938,55.7641391,37.59608135,office
939,55.76469735,37.59552765,commercial
940,55.76422495,37.595822850000005,apartments
941,55.76493605,37.597189799999995,commercial
942,55.76450425,37.59718935,apartments
943,55.76434965,37.59635265,apartments
944,55.764399499999996,37.596815500000005,apartments
945,55.76492035,37.5990676,commercial
946,55.7643056,37.59979185,apartments
947,55.7657046,37.594920099999996,apartments
948,55.765381250000004,37.595678,apartments
949,55.760969200000005,37.6114282,apartments
950,55.76121655,37.611098350000006,apartments
951,55.75966075,37.609512949999996,office
952,55.75930435,37.60907935,apartments
953,55.758903450000005,37.6093623,apartments
954,55.7589833,37.61002085,office
955,55.7606691,37.60962855,office
956,55.761996100000005,37.60777895,commercial
957,55.76108225,37.6154758,commercial
958,55.76207335,37.6144127,apartments
959,55.7619119,37.61518495,office
960,55.76168595,37.61509575,office
961,55.762287099999995,37.614763249999996,office
962,55.761206900000005,37.6226044,office
963,55.75477375,37.6245672,commercial
964,55.75745155,37.625685700000005,office
965,55.7573049,37.6247451,office
966,55.7557259,37.63753725,apartments
967,55.7571546,37.621841700000004,office
968,55.76109555,37.6326229,university
969,55.76125155,37.63374655,university
970,55.7614826,37.6355556,apartments
971,55.761960200000004,37.634649550000006,apartments
972,55.7617204,37.63496395,apartments
973,55.75999885,37.6390409,commercial
974,55.75939175,37.63932255,commercial
975,55.7612405,37.6376059,apartments
976,55.76231265,37.6373669,apartments
977,55.76217435,37.636685,commercial
978,55.76184835,37.6365888,office
979,55.762106700000004,37.63778805,office
980,55.76154905,37.6371561,office
981,55.76193085,37.6370665,office
982,55.762149699999995,37.638184550000005,apartments
983,55.7617979,37.6381234,apartments
984,55.76152365,37.6377976,apartments
985,55.75878125,37.640414199999995,office
986,55.75950565,37.6413607,apartments
987,55.7591568,37.6413618,commercial
988,55.76023305,37.639851699999994,commercial
989,55.7600468,37.6411292,apartments
990,55.7583255,37.645122799999996,commercial
991,55.758332949999996,37.6435042,commercial
992,55.7571382,37.64354745,apartments
993,55.75675895,37.643371,commercial
994,55.7577504,37.64421955,apartments
995,55.75741035,37.6442991,office
996,55.7587804,37.636302,apartments
997,55.7560709,37.633370299999996,apartments
998,55.756955250000004,37.63340055,commercial
999,55.759036550000005,37.6302306,office
1000,55.7558466,37.6343536,commercial
1001,55.74065585,37.617133249999995,apartments
1002,55.74202765,37.61701135,office
1003,55.74123715,37.6167781,apartments
1004,55.74202775,37.6166035,apartments
1005,55.740158199999996,37.6184279,apartments
1006,55.74114905,37.619225549999996,apartments
1007,55.74120395,37.61760205,office
1008,55.7363779,37.6162421,apartments
1009,55.736306400000004,37.614677,apartments
1010,55.7360357,37.614665849999994,apartments
1011,55.737836849999994,37.615641249999996,office
1012,55.73767745,37.61596195,apartments
1013,55.7369702,37.61552125,apartments
1014,55.7371016,37.61618755,apartments
1015,55.73653565,37.614896200000004,office
1016,55.7376749,37.6203804,apartments
1017,55.738051,37.6249083,apartments
1018,55.7399823,37.62531595,commercial
1019,55.740443299999995,37.62625425,apartments
1020,55.7395545,37.62484995,university
1021,55.73955015,37.62726205,apartments
1022,55.7399188,37.6261187,apartments
1023,55.7399719,37.62670225,apartments
1024,55.7401502,37.62625405,apartments
1025,55.73932385,37.6261361,commercial
1026,55.73932295,37.6266441,apartments
1027,55.7407206,37.626279249999996,apartments
1028,55.73908565,37.6189481,office
1029,55.7376524,37.61841345,commercial
1030,55.73744875,37.61796175,commercial
1031,55.738311949999996,37.6186287,office
1032,55.73812225,37.6188936,office
1033,55.737912800000004,37.6188971,commercial
1034,55.73881245,37.61825775,apartments
1035,55.7385108,37.61850535,office
1036,55.73892235,37.619186850000006,apartments
1037,55.7394371,37.617970299999996,office
1038,55.7396583,37.6177389,office
1039,55.7392876,37.61888075,office
1040,55.741227550000005,37.614293200000006,commercial
1041,55.73990385,37.61255825,commercial
1042,55.7400005,37.615420549999996,commercial
1043,55.741058949999996,37.6158213,apartments
1044,55.7318835,37.616601450000005,apartments
1045,55.73330275,37.62106755,apartments
1046,55.7329413,37.62038425,office
1047,55.7330835,37.61846385,office
1048,55.7351854,37.61740775,apartments
1049,55.7336558,37.628041100000004,commercial
1050,55.733498350000005,37.622718,apartments
1051,55.73063295,37.6282446,office
1052,55.73183255,37.6274533,office
1053,55.732541999999995,37.6284573,apartments
1054,55.73093695,37.62526665,apartments
1055,55.7328967,37.62232525,apartments
1056,55.733108900000005,37.62184005,office
1057,55.733142400000006,37.622077399999995,apartments
1058,55.7326032,37.62755945,apartments
1059,55.731391,37.62569165,office
1060,55.7316146,37.62590815,office
1061,55.731760449999996,37.62545995,office
1062,55.7307203,37.6299656,apartments
1063,55.7339701,37.62109555,apartments
1064,55.73363255,37.6343863,apartments
1065,55.7331042,37.627963050000005,apartments
1066,55.7322645,37.62571295,commercial
1067,55.7322354,37.62653535,commercial
1068,55.7321845,37.62622575,commercial
1069,55.73243745,37.6257284,commercial
1070,55.7334905,37.62715785,commercial
1071,55.7315744,37.633464950000004,apartments
1072,55.73252775,37.6295604,apartments
1073,55.7334206,37.62866175,commercial
1074,55.732756249999994,37.6298041,apartments
1075,55.7319473,37.633418500000005,apartments
1076,55.732745,37.63321405,apartments
1077,55.73354605,37.6334892,commercial
1078,55.731494999999995,37.63467455,commercial
1079,55.73199605,37.63706115,commercial
1080,55.7345657,37.6263623,apartments
1081,55.74473605,37.6249186,apartments
1082,55.744672699999995,37.628739249999995,apartments
1083,55.7416688,37.62764395,apartments
1084,55.744399900000005,37.625087449999995,apartments
1085,55.742292899999995,37.6276242,apartments
1086,55.7420916,37.62770155,apartments
1087,55.74443895,37.62930325,commercial
1088,55.74488275,37.628040600000006,apartments
1089,55.74549985,37.6251333,commercial
1090,55.74513015,37.62503005,commercial
1091,55.74501035,37.626183100000006,apartments
1092,55.7452935,37.62574155,commercial
1093,55.745371750000004,37.6260703,apartments
1094,55.74735335,37.63381885,office
1095,55.747336250000004,37.6286273,office
1096,55.746184400000004,37.63337925,office
1097,55.7470227,37.632474599999995,office
1098,55.74632,37.6309039,office
1099,55.74525815,37.628461349999995,apartments
1100,55.7472569,37.6290032,office
1101,55.747013949999996,37.629891400000005,apartments
1102,55.74678125,37.630252850000005,office
1103,55.74715095,37.629289400000005,office
1104,55.747115,37.6295727,office
1105,55.74672895,37.631106,office
1106,55.7466883,37.63292065,office
1107,55.747764849999996,37.633072850000005,office
1108,55.7467689,37.63469215,apartments
1109,55.74616455,37.6349544,apartments
1110,55.746372,37.634514550000006,apartments
1111,55.7335893,37.6405139,apartments
1112,55.74763605,37.5990764,commercial
1113,55.758595299999996,37.60250685,office
1114,55.755181050000004,37.595856600000005,apartments
1115,55.7538912,37.5985931,apartments
1116,55.75572125,37.5989271,apartments
1117,55.755371350000004,37.59614495,apartments
1118,55.7424844,37.625583500000005,apartments
1119,55.738557400000005,37.59593605,office
1120,55.7369291,37.59975485,apartments
1121,55.73915745,37.5964918,apartments
1122,55.7379302,37.5956532,apartments
1123,55.73847885,37.5986118,commercial
1124,55.743961049999996,37.6023958,apartments
1125,55.755012199999996,37.60588865,office
1126,55.7553367,37.6063919,office
1127,55.7458236,37.6337472,office
1128,55.747676,37.6263274,office
1129,55.74763095,37.62597245,office
1130,55.7458709,37.6333897,office
1131,55.74612165,37.63094585,office
1132,55.74609,37.63131695,office
1133,55.74806495,37.6267537,office
1134,55.746611,37.6314762,office
1135,55.746315749999994,37.63161795,office
1136,55.74342095,37.62709045,office
1137,55.743743699999996,37.62774485,apartments
1138,55.74408645,37.6313874,apartments
1139,55.74394395,37.62421255,commercial
1140,55.74200555,37.62541095,commercial
1141,55.7434901,37.62464135,commercial
1142,55.741183449999994,37.63023715,apartments
1143,55.7427866,37.6326327,apartments
1144,55.74266475,37.63321345,apartments
1145,55.73874365,37.6286293,apartments
1146,55.739067250000005,37.62870115,apartments
1147,55.755813849999996,37.6271177,office
1148,55.755361050000005,37.6256676,office
1149,55.7562613,37.62758465,office
1150,55.757152500000004,37.62808105,office
1151,55.7582685,37.62645545,office
1152,55.758270800000005,37.6250472,apartments
1153,55.736556199999995,37.6111562,apartments
1154,55.752951800000005,37.6071619,office
1155,55.75316105,37.607097100000004,office
1156,55.74472565,37.62906435,apartments
1157,55.743883350000004,37.629589800000005,apartments
1158,55.74412585,37.6287745,apartments
1159,55.74623785,37.6219366,office
1160,55.746117,37.621205599999996,office
1161,55.7510307,37.6071558,office
1162,55.741438099999996,37.63306005,commercial
1163,55.73456925,37.61145555,commercial
1164,55.73536035,37.6126745,commercial
1165,55.7338231,37.61219415,commercial
1166,55.7471405,37.60233745,apartments
1167,55.756057600000005,37.6083492,office
1168,55.7571171,37.61076925,office
1169,55.75923235,37.609779450000005,office
1170,55.7563557,37.608996899999994,office
1171,55.756723,37.6093712,office
1172,55.75705615,37.611566350000004,office
1173,55.756872,37.6111415,office
1174,55.7588439,37.60889485,office
1175,55.7567814,37.6053447,office
1176,55.7566805,37.605763100000004,office
1177,55.756528349999996,37.60644565,office
1178,55.75744415,37.6035607,office
1179,55.75676275,37.6066875,office
1180,55.7572725,37.60294285,apartments
1181,55.75434615,37.604802899999996,office
1182,55.75900485,37.6076839,apartments
1183,55.7552221,37.605773600000006,office
1184,55.756835800000005,37.60747365,apartments
1185,55.758107499999994,37.606441849999996,apartments
1186,55.75887525,37.6058911,office
1187,55.75516585,37.603499150000005,apartments
1188,55.758733,37.608223300000006,commercial
1189,55.75703555,37.6068001,office
1190,55.757905550000004,37.606955049999996,apartments
1191,55.757260900000006,37.6064619,office
1192,55.755798850000005,37.6067112,office
1193,55.7578974,37.60612705,apartments
1194,55.757314550000004,37.604784699999996,apartments
1195,55.757400849999996,37.605479349999996,commercial
1196,55.75766615,37.60578205,apartments
1197,55.73339215,37.61153215,commercial
1198,55.739128,37.59543305,university
1199,55.74225215,37.595647299999996,apartments
1200,55.7354522,37.6140779,office
1201,55.737003650000005,37.630885500000005,apartments
1202,55.73578195,37.63130275,commercial
1203,55.73539865,37.62908155,apartments
1204,55.736322200000004,37.630397650000006,commercial
1205,55.7366165,37.63000055,apartments
1206,55.737534600000004,37.62929785,apartments
1207,55.737518449999996,37.62849905,apartments
1208,55.737669350000004,37.628852050000006,commercial
1209,55.7379733,37.630047649999995,commercial
1210,55.7350664,37.6318359,commercial
1211,55.73762255,37.6304636,commercial
1212,55.73508375,37.63261935,commercial
1213,55.735467549999996,37.632292500000005,commercial
1214,55.73532745,37.631698099999994,commercial
1215,55.73537425,37.63241845,commercial
1216,55.735707500000004,37.63206235,commercial
1217,55.7369693,37.63451415,apartments
1218,55.7386724,37.63352825,apartments
1219,55.7376552,37.6340975,apartments
1220,55.737501800000004,37.63362565,apartments
1221,55.7346346,37.6330643,commercial
1222,55.735888349999996,37.6318682,commercial
1223,55.736010449999995,37.63176155,commercial
1224,55.7394227,37.6323141,apartments
1225,55.7391917,37.6293256,apartments
1226,55.736250150000004,37.61969965,apartments
1227,55.7368869,37.6283801,commercial
1228,55.7406979,37.63294,commercial
1229,55.74074615,37.6349918,commercial
1230,55.7368266,37.6352404,apartments
1231,55.73643165,37.6355419,commercial
1232,55.736364300000005,37.634912299999996,commercial
1233,55.737615500000004,37.6435932,apartments
1234,55.7407545,37.6230138,apartments
1235,55.744216949999995,37.63853245,office
1236,55.74439555,37.63831245,office
1237,55.75140275,37.6353084,office
1238,55.7516204,37.63660325,office
1239,55.7487034,37.6373653,commercial
1240,55.73925335,37.6281068,commercial
1241,55.75428615,37.603980750000005,apartments
1242,55.7543704,37.604395749999995,office
1243,55.754352999999995,37.6059578,office
1244,55.74951845,37.5987906,apartments
1245,55.74240845,37.59630035,apartments
1246,55.743180699999996,37.6043581,commercial
1247,55.74116575,37.6006524,apartments
1248,55.7410941,37.6246163,commercial
1249,55.74085915,37.6234843,apartments
1250,55.769960600000005,37.640768800000004,apartments
1251,55.770305449999995,37.63945935,apartments
1252,55.769693849999996,37.6393713,apartments
1253,55.77080145,37.633180749999994,university
1254,55.77106065,37.63275665,university
1255,55.736566100000005,37.62381875,commercial
1256,55.7366385,37.62060495,office
1257,55.74449445,37.5987029,commercial
1258,55.74461015,37.59803625,apartments
1259,55.744506599999994,37.599132,commercial
1260,55.7441352,37.59896135,commercial
1261,55.7448292,37.60066445,apartments
1262,55.7348386,37.633612049999996,commercial
1263,55.77157175,37.638205850000006,apartments
1264,55.74878325,37.6380186,commercial
1265,55.731561,37.621306000000004,office
1266,55.73168575,37.621695450000004,office
1267,55.7309993,37.62306425,apartments
1268,55.73079,37.62275065,office
1269,55.73084985,37.621569750000006,office
1270,55.73464865,37.63368735,commercial
1271,55.77136295,37.61411435,apartments
1272,55.769367450000004,37.60610905,commercial
1273,55.7705587,37.61435215,commercial
1274,55.7721381,37.644923950000006,office
1275,55.7527101,37.6455402,apartments
1276,55.74683865,37.629099800000006,office
1277,55.7464587,37.6290738,office
1278,55.7444396,37.63194895,commercial
1279,55.7424992,37.5987013,apartments
1280,55.734805800000004,37.623960249999996,office
1281,55.73452125,37.6240736,office
1282,55.7347771,37.622819250000006,office
1283,55.7306436,37.6424049,apartments
1284,55.73633995,37.6373619,apartments
1285,55.73187805,37.6358472,apartments
1286,55.75412,37.643251649999996,commercial
1287,55.7702203,37.6354942,apartments
1288,55.7575036,37.6023021,office
1289,55.76973845,37.62502665,apartments
1290,55.7700553,37.62487125,office
1291,55.7376153,37.64108205,apartments
1292,55.73932345,37.6402792,office
1293,55.73928265,37.6408312,office
1294,55.73906165,37.6409501,office
1295,55.73945395,37.6407598,office
1296,55.73862255,37.64113285,office
1297,55.74242285,37.62232355,commercial
1298,55.7419173,37.62362895,apartments
1299,55.74177555,37.62266905,commercial
1300,55.7422064,37.62265225,apartments
1301,55.741743150000005,37.6231722,apartments
1302,55.742627600000006,37.62213645,commercial
1303,55.742238650000004,37.6244382,commercial
1304,55.7439634,37.622063350000005,commercial
1305,55.741418100000004,37.6222312,apartments
1306,55.74237815,37.62302485,commercial
1307,55.74378725,37.621856,commercial
1308,55.74391355,37.62243185,commercial
1309,55.7439947,37.62274165,commercial
1310,55.7430199,37.6213207,commercial
1311,55.73779055,37.6263386,commercial
1312,55.7377728,37.6285711,commercial
1313,55.733686399999996,37.6252545,apartments
1314,55.7330127,37.61907145,office
1315,55.733209450000004,37.61778275,office
1316,55.73509645,37.614563700000005,office
1317,55.7373185,37.6022031,office
1318,55.7521071,37.59849355,apartments
1319,55.75355965,37.5983014,commercial
1320,55.7532851,37.59852665,apartments
1321,55.7523184,37.59785015,commercial
1322,55.73094055,37.64162795,apartments
1323,55.730459800000006,37.64301725,apartments
1324,55.7302074,37.64399625,apartments
1325,55.77119675,37.6375451,apartments
1326,55.747295949999994,37.622805299999996,apartments
1327,55.7697845,37.633558199999996,apartments
1328,55.73197145,37.619069749999994,office
1329,55.732880550000004,37.62008115,office
1330,55.732691450000004,37.62012585,office
1331,55.73339685,37.61968735,office
1332,55.7343954,37.6217334,office
1333,55.73481395,37.6223837,office
1334,55.734715,37.621775299999996,office
1335,55.767366949999996,37.63652355,commercial
1336,55.7693185,37.62978415,office
1337,55.76804285,37.6267472,office
1338,55.76710875,37.626606300000006,office
1339,55.7672557,37.6273676,office
1340,55.77099495,37.6241859,apartments
1341,55.7669173,37.6423102,commercial
1342,55.74629865,37.59845465,office
1343,55.745641750000004,37.59952915,commercial
1344,55.74587615,37.59923035,commercial
1345,55.74526005,37.5956346,commercial
1346,55.74668015,37.59710185,apartments
1347,55.74706485,37.59708775,apartments
1348,55.74515505,37.596912200000006,apartments
1349,55.76566185,37.640544250000005,office
1350,55.7553377,37.59864825,apartments
1351,55.75560725,37.5984601,apartments
1352,55.755820099999994,37.59825695,apartments
1353,55.7698001,37.62007115,commercial
1354,55.76955085,37.62067795,apartments
1355,55.7485944,37.60784425,commercial
1356,55.7489975,37.607279000000005,commercial
1357,55.7338712,37.625332,commercial
1358,55.739270149999996,37.59780435,commercial
1359,55.7473271,37.5985826,apartments
1360,55.74741755,37.598137300000005,apartments
1361,55.75775375,37.6030302,apartments
1362,55.7586433,37.60462145,office
1363,55.757634550000006,37.60463555,office
1364,55.762224849999996,37.644678150000004,commercial
1365,55.740966400000005,37.606144400000005,apartments
1366,55.738795249999995,37.6317419,commercial
1367,55.74110415,37.6338583,commercial
1368,55.74065145,37.63427325,commercial
1369,55.75917445,37.63573265,office
1370,55.73452945,37.64573609999999,commercial
1371,55.753419949999994,37.6433286,commercial
1372,55.752644849999996,37.60416815,office
1373,55.74312525,37.6274428,office
1374,55.7702502,37.6164905,commercial
1375,55.76751865,37.59853965,commercial
1376,55.7507223,37.59612665,apartments
1377,55.760038449999996,37.597459900000004,apartments
1378,55.7629266,37.633224350000006,commercial
1379,55.7588067,37.63986625,office
1380,55.76033175,37.6406847,commercial
1381,55.7683135,37.6053153,commercial
1382,55.768654749999996,37.60550415,commercial
1383,55.75534655,37.597127650000004,apartments
1384,55.7554081,37.596567,apartments
1385,55.75809405,37.60180135,office
1386,55.75670495,37.60318445,office
1387,55.7545545,37.60665385,office
1388,55.7552627,37.606849249999996,office
1389,55.7542607,37.60651665,apartments
1390,55.753921250000005,37.6063402,apartments
1391,55.7374024,37.6284311,commercial
1392,55.7386874,37.629078,apartments
1393,55.738465399999995,37.62923075,commercial
1394,55.759651149999996,37.6088558,apartments
1395,55.758933150000004,37.60976385,office
1396,55.75582945,37.605794849999995,office
1397,55.754193349999994,37.6057991,office
1398,55.7555197,37.6061882,office
1399,55.7553498,37.603514450000006,apartments
1400,55.75369205,37.60343935,office
1401,55.75709245,37.60018065,commercial
1402,55.7561963,37.60138655,commercial
1403,55.755748249999996,37.60165105,commercial
1404,55.75772325,37.60128585,apartments
1405,55.762594899999996,37.606077049999996,commercial
1406,55.753837649999994,37.609808799999996,commercial
1407,55.7540536,37.6099326,commercial
1408,55.74024995,37.63455005,apartments
1409,55.740350750000005,37.63495385,apartments
1410,55.73287125,37.6251981,office
1411,55.73323165,37.6252936,commercial
1412,55.73346975,37.6101922,apartments
1413,55.7628956,37.62401625,office
1414,55.7544317,37.6414435,commercial
1415,55.730573750000005,37.6193231,office
1416,55.733467899999994,37.62534785,commercial
1417,55.749578299999996,37.5982721,commercial
1418,55.7569048,37.6340603,commercial
1419,55.7595594,37.59888905,apartments
1420,55.7549816,37.6241084,commercial
1421,55.752375650000005,37.63526575,office
1422,55.7620094,37.6068609,commercial
1423,55.761907949999994,37.607022099999995,commercial
1424,55.743044850000004,37.645074449999996,commercial
1425,55.757525900000005,37.626589749999994,office
1426,55.762611899999996,37.615664249999995,commercial
1427,55.765752750000004,37.6179168,apartments
1428,55.738434,37.616159100000004,apartments
1429,55.7551785,37.59703465,office
1430,55.741578399999995,37.59636365,commercial
1431,55.731535050000005,37.644378849999995,commercial
1432,55.73728975,37.6186603,commercial
1433,55.7369962,37.6188477,commercial
1434,55.750738,37.5970362,apartments
1435,55.76821445,37.6308245,office
1436,55.73023285,37.62231065,commercial
1437,55.731746,37.6210049,office
1438,55.736419749999996,37.64295525,office
1439,55.7401551,37.6403746,apartments
1440,55.7426931,37.62902475,commercial
1441,55.76377815,37.60765025,apartments
1442,55.7463293,37.635872,apartments
1443,55.743777449999996,37.62203905,commercial
1444,55.73886885,37.6290317,apartments
1445,55.73956955,37.62941415,apartments
1446,55.743736150000004,37.624482349999994,commercial
1447,55.73113575,37.63397965,apartments
1448,55.73129765,37.6349292,apartments
1449,55.733555800000005,37.63323855,commercial
1450,55.7345213,37.613678,apartments
1451,55.7371586,37.635024650000005,apartments
1452,55.7430978,37.6335971,commercial
1453,55.73633865,37.60029085,apartments
1454,55.736873,37.6015125,apartments
1455,55.75309955,37.644999,commercial
1456,55.7692181,37.61739805,apartments
1457,55.77028775,37.616878,commercial
1458,55.76930765,37.614944699999995,commercial
1459,55.7698028,37.61728205,commercial
1460,55.77028935,37.63796655,apartments
1461,55.74208815,37.627335450000004,commercial
1462,55.77044265,37.6188679,apartments
1463,55.7583726,37.6420961,apartments
1464,55.75827305,37.6422951,commercial
1465,55.744551349999995,37.6289759,apartments
1466,55.74449225,37.62873875,apartments
1467,55.768159100000005,37.629654200000004,apartments
1468,55.74718365,37.597792150000004,apartments
1469,55.7630508,37.64100235,office
1470,55.73892535,37.6322586,apartments
1471,55.73989495,37.632838750000005,apartments
1472,55.73644945,37.615548649999994,office
1473,55.7424194,37.62268265,commercial
1474,55.744021849999996,37.624343100000004,commercial
1475,55.7438181,37.6198044,commercial
1476,55.742790299999996,37.623228499999996,apartments
1477,55.730963,37.64368,apartments
1478,55.76910805,37.61647605,commercial
1479,55.77071665,37.616720799999996,commercial
1480,55.755584549999995,37.64126315,commercial
1481,55.753853050000004,37.641675750000005,commercial
1482,55.7537356,37.6412667,commercial
1483,55.7309669,37.61994995,office
1484,55.73187045,37.619921000000005,commercial
1485,55.7333684,37.61992955,office
1486,55.734258,37.6197224,commercial
